id,country,year,doy,long,lat,evi_sg
10000a,Romania,2023,97,26.02180361,45.3491038,0.2883
10000a,Romania,2023,113,26.02180361,45.3491038,0.6108
10000a,Romania,2023,129,26.02180361,45.3491038,0.615
10000a,Romania,2023,145,26.02180361,45.3491038,0.6745
10000a,Romania,2023,161,26.02180361,45.3491038,0.6203
10000a,Romania,2023,177,26.02180361,45.3491038,0.608
10000a,Romania,2023,193,26.02180361,45.3491038,0.6193
10000a,Romania,2023,209,26.02180361,45.3491038,0.6717
10000a,Romania,2023,225,26.02180361,45.3491038,0.5099
10000a,Romania,2023,241,26.02180361,45.3491038,0.4786
10000a,Romania,2023,257,26.02180361,45.3491038,0.4427
10000a,Romania,2023,273,26.02180361,45.3491038,0.43
10000a,Romania,2023,289,26.02180361,45.3491038,0.2879
10000a,Romania,2023,305,26.02180361,45.3491038,0.3599
10000a,Romania,2023,321,26.02180361,45.3491038,0.2456
10000a,Romania,2023,337,26.02180361,45.3491038,0.377
10000a,Romania,2023,353,26.02180361,45.3491038,0.3224
10000a,Romania,2013,185,26.02180361,45.3491038,0.69254965
10000a,Romania,2013,193,26.02180361,45.3491038,0.639722611
10000a,Romania,2013,201,26.02180361,45.3491038,0.622449883
10000a,Romania,2013,209,26.02180361,45.3491038,0.606847552
10000a,Romania,2013,217,26.02180361,45.3491038,0.59752331
10000a,Romania,2013,225,26.02180361,45.3491038,0.598348252
10000a,Romania,2013,233,26.02180361,45.3491038,0.590101632
10000a,Romania,2013,241,26.02180361,45.3491038,0.579359674
10000a,Romania,2013,249,26.02180361,45.3491038,0.566248718
10000a,Romania,2013,257,26.02180361,45.3491038,0.533089744
10000a,Romania,2013,265,26.02180361,45.3491038,0.482613287
10000a,Romania,2013,273,26.02180361,45.3491038,0.396917016
10000a,Romania,2013,281,26.02180361,45.3491038,0.334713287
10000a,Romania,2013,289,26.02180361,45.3491038,0.285431002
10000a,Romania,2013,297,26.02180361,45.3491038,0.241540093
10000a,Romania,2013,305,26.02180361,45.3491038,0.202891375
10000a,Romania,2013,313,26.02180361,45.3491038,0.196979254
10000a,Romania,2013,321,26.02180361,45.3491038,0.183055478
10000a,Romania,2013,329,26.02180361,45.3491038,0.182659907
10000a,Romania,2013,337,26.02180361,45.3491038,0.181944056
10000a,Romania,2013,345,26.02180361,45.3491038,0.191638462
10000a,Romania,2013,353,26.02180361,45.3491038,0.194578205
10000a,Romania,2013,361,26.02180361,45.3491038,0.202782984
10000a,Romania,2014,1,26.02180361,45.3491038,0.186471096
10000a,Romania,2014,9,26.02180361,45.3491038,0.147087296
10000a,Romania,2014,17,26.02180361,45.3491038,0.101473543
10000a,Romania,2014,25,26.02180361,45.3491038,0.089547319
10000a,Romania,2014,33,26.02180361,45.3491038,0.10118648
10000a,Romania,2014,41,26.02180361,45.3491038,0.14298007
10000a,Romania,2014,49,26.02180361,45.3491038,0.176129254
10000a,Romania,2014,57,26.02180361,45.3491038,0.19965641
10000a,Romania,2014,65,26.02180361,45.3491038,0.193848718
10000a,Romania,2014,73,26.02180361,45.3491038,0.185269114
10000a,Romania,2014,81,26.02180361,45.3491038,0.181982984
10000a,Romania,2014,89,26.02180361,45.3491038,0.253443357
10000a,Romania,2014,97,26.02180361,45.3491038,0.345639394
10000a,Romania,2014,105,26.02180361,45.3491038,0.439110723
10000a,Romania,2014,113,26.02180361,45.3491038,0.50370303
10000a,Romania,2014,121,26.02180361,45.3491038,0.566997436
10000a,Romania,2014,129,26.02180361,45.3491038,0.580424942
10000a,Romania,2014,137,26.02180361,45.3491038,0.602548718
10000a,Romania,2014,145,26.02180361,45.3491038,0.624925641
10000a,Romania,2014,153,26.02180361,45.3491038,0.655362937
10000a,Romania,2014,161,26.02180361,45.3491038,0.659177156
10000a,Romania,2014,169,26.02180361,45.3491038,0.671982984
10000a,Romania,2014,177,26.02180361,45.3491038,0.667877855
10000a,Romania,2014,185,26.02180361,45.3491038,0.665391142
10000a,Romania,2014,193,26.02180361,45.3491038,0.627322844
10000a,Romania,2014,201,26.02180361,45.3491038,0.618786247
10000a,Romania,2014,209,26.02180361,45.3491038,0.60826993
10000a,Romania,2014,217,26.02180361,45.3491038,0.627899767
10000a,Romania,2014,225,26.02180361,45.3491038,0.635261305
10000a,Romania,2014,233,26.02180361,45.3491038,0.623942191
10000a,Romania,2014,241,26.02180361,45.3491038,0.574241492
10000a,Romania,2014,249,26.02180361,45.3491038,0.542272261
10000a,Romania,2014,257,26.02180361,45.3491038,0.496738462
10000a,Romania,2014,265,26.02180361,45.3491038,0.471049184
10000a,Romania,2014,273,26.02180361,45.3491038,0.415571562
10000a,Romania,2014,281,26.02180361,45.3491038,0.371277855
10000a,Romania,2014,289,26.02180361,45.3491038,0.319926107
10000a,Romania,2014,297,26.02180361,45.3491038,0.272990676
10000a,Romania,2014,305,26.02180361,45.3491038,0.233400932
10000a,Romania,2014,313,26.02180361,45.3491038,0.219029604
10000a,Romania,2014,321,26.02180361,45.3491038,0.211990676
10000a,Romania,2014,329,26.02180361,45.3491038,0.208081002
10000a,Romania,2014,337,26.02180361,45.3491038,0.186870396
10000a,Romania,2014,345,26.02180361,45.3491038,0.175899534
10000a,Romania,2014,353,26.02180361,45.3491038,0.159818415
10000a,Romania,2014,361,26.02180361,45.3491038,0.164639744
10000a,Romania,2015,1,26.02180361,45.3491038,0.184859091
10000a,Romania,2015,9,26.02180361,45.3491038,0.213431002
10000a,Romania,2015,17,26.02180361,45.3491038,0.227314452
10000a,Romania,2015,25,26.02180361,45.3491038,0.213080769
10000a,Romania,2015,33,26.02180361,45.3491038,0.199937179
10000a,Romania,2015,41,26.02180361,45.3491038,0.18772331
10000a,Romania,2015,49,26.02180361,45.3491038,0.189615385
10000a,Romania,2015,57,26.02180361,45.3491038,0.192978555
10000a,Romania,2015,65,26.02180361,45.3491038,0.197491259
10000a,Romania,2015,73,26.02180361,45.3491038,0.193526807
10000a,Romania,2015,81,26.02180361,45.3491038,0.200827972
10000a,Romania,2015,89,26.02180361,45.3491038,0.200103263
10000a,Romania,2015,97,26.02180361,45.3491038,0.182049883
10000a,Romania,2015,105,26.02180361,45.3491038,0.2407
10000a,Romania,2015,113,26.02180361,45.3491038,0.332897669
10000a,Romania,2015,121,26.02180361,45.3491038,0.465390909
10000a,Romania,2015,129,26.02180361,45.3491038,0.582177855
10000a,Romania,2015,137,26.02180361,45.3491038,0.678144289
10000a,Romania,2015,145,26.02180361,45.3491038,0.70810676
10000a,Romania,2015,153,26.02180361,45.3491038,0.692436131
10000a,Romania,2015,161,26.02180361,45.3491038,0.657040793
10000a,Romania,2015,169,26.02180361,45.3491038,0.666828671
10000a,Romania,2015,177,26.02180361,45.3491038,0.622378089
10000a,Romania,2015,185,26.02180361,45.3491038,0.635501399
10000a,Romania,2015,193,26.02180361,45.3491038,0.627918881
10000a,Romania,2015,201,26.02180361,45.3491038,0.64271958
10000a,Romania,2015,209,26.02180361,45.3491038,0.609146154
10000a,Romania,2015,217,26.02180361,45.3491038,0.606084149
10000a,Romania,2015,225,26.02180361,45.3491038,0.581449184
10000a,Romania,2015,233,26.02180361,45.3491038,0.586143357
10000a,Romania,2015,241,26.02180361,45.3491038,0.545387879
10000a,Romania,2015,249,26.02180361,45.3491038,0.572846387
10000a,Romania,2015,257,26.02180361,45.3491038,0.527534033
10000a,Romania,2015,265,26.02180361,45.3491038,0.494658741
10000a,Romania,2015,273,26.02180361,45.3491038,0.439415152
10000a,Romania,2015,281,26.02180361,45.3491038,0.405818415
10000a,Romania,2015,289,26.02180361,45.3491038,0.337306527
10000a,Romania,2015,297,26.02180361,45.3491038,0.300416317
10000a,Romania,2015,305,26.02180361,45.3491038,0.27624289
10000a,Romania,2015,313,26.02180361,45.3491038,0.264825641
10000a,Romania,2015,321,26.02180361,45.3491038,0.226368765
10000a,Romania,2015,329,26.02180361,45.3491038,0.22752634
10000a,Romania,2015,337,26.02180361,45.3491038,0.207852797
10000a,Romania,2015,345,26.02180361,45.3491038,0.19400373
10000a,Romania,2015,353,26.02180361,45.3491038,0.18620676
10000a,Romania,2015,361,26.02180361,45.3491038,0.198820979
10000a,Romania,2016,1,26.02180361,45.3491038,0.199994522
10000a,Romania,2016,9,26.02180361,45.3491038,0.202471329
10000a,Romania,2016,17,26.02180361,45.3491038,0.211503497
10000a,Romania,2016,25,26.02180361,45.3491038,0.212868998
10000a,Romania,2016,33,26.02180361,45.3491038,0.209228788
10000a,Romania,2016,41,26.02180361,45.3491038,0.203641725
10000a,Romania,2016,49,26.02180361,45.3491038,0.197668765
10000a,Romania,2016,57,26.02180361,45.3491038,0.197788345
10000a,Romania,2016,65,26.02180361,45.3491038,0.174342424
10000a,Romania,2016,73,26.02180361,45.3491038,0.19237669
10000a,Romania,2016,81,26.02180361,45.3491038,0.231255711
10000a,Romania,2016,89,26.02180361,45.3491038,0.306983683
10000a,Romania,2016,97,26.02180361,45.3491038,0.354032867
10000a,Romania,2016,105,26.02180361,45.3491038,0.403768298
10000a,Romania,2016,113,26.02180361,45.3491038,0.461795105
10000a,Romania,2016,121,26.02180361,45.3491038,0.53062366
10000a,Romania,2016,129,26.02180361,45.3491038,0.608522145
10000a,Romania,2016,137,26.02180361,45.3491038,0.678361538
10000a,Romania,2016,145,26.02180361,45.3491038,0.676153846
10000a,Romania,2016,153,26.02180361,45.3491038,0.650322494
10000a,Romania,2016,161,26.02180361,45.3491038,0.607098601
10000a,Romania,2016,169,26.02180361,45.3491038,0.61227669
10000a,Romania,2016,177,26.02180361,45.3491038,0.637931702
10000a,Romania,2016,185,26.02180361,45.3491038,0.635250699
10000a,Romania,2016,193,26.02180361,45.3491038,0.64225035
10000a,Romania,2016,201,26.02180361,45.3491038,0.628345688
10000a,Romania,2016,209,26.02180361,45.3491038,0.64734662
10000a,Romania,2016,217,26.02180361,45.3491038,0.655246387
10000a,Romania,2016,225,26.02180361,45.3491038,0.613410956
10000a,Romania,2016,233,26.02180361,45.3491038,0.595658974
10000a,Romania,2016,241,26.02180361,45.3491038,0.558481352
10000a,Romania,2016,249,26.02180361,45.3491038,0.516367133
10000a,Romania,2016,257,26.02180361,45.3491038,0.507147552
10000a,Romania,2016,265,26.02180361,45.3491038,0.471565268
10000a,Romania,2016,273,26.02180361,45.3491038,0.433965268
10000a,Romania,2016,281,26.02180361,45.3491038,0.375936597
10000a,Romania,2016,289,26.02180361,45.3491038,0.334266667
10000a,Romania,2016,297,26.02180361,45.3491038,0.319795105
10000a,Romania,2016,305,26.02180361,45.3491038,0.271139394
10000a,Romania,2016,313,26.02180361,45.3491038,0.232718881
10000a,Romania,2016,321,26.02180361,45.3491038,0.212063869
10000a,Romania,2016,329,26.02180361,45.3491038,0.210099534
10000a,Romania,2016,337,26.02180361,45.3491038,0.213551748
10000a,Romania,2016,345,26.02180361,45.3491038,0.227695105
10000a,Romania,2016,353,26.02180361,45.3491038,0.229160295
10000a,Romania,2016,361,26.02180361,45.3491038,0.220773504
10000a,Romania,2017,1,26.02180361,45.3491038,0.217146154
10000a,Romania,2017,9,26.02180361,45.3491038,0.206456333
10000a,Romania,2017,17,26.02180361,45.3491038,0.188857653
10000a,Romania,2017,25,26.02180361,45.3491038,0.156630303
10000a,Romania,2017,33,26.02180361,45.3491038,0.139095493
10000a,Romania,2017,41,26.02180361,45.3491038,0.148441103
10000a,Romania,2017,49,26.02180361,45.3491038,0.170037529
10000a,Romania,2017,57,26.02180361,45.3491038,0.200437063
10000a,Romania,2017,65,26.02180361,45.3491038,0.220268765
10000a,Romania,2017,73,26.02180361,45.3491038,0.215182051
10000a,Romania,2017,81,26.02180361,45.3491038,0.196479021
10000a,Romania,2017,89,26.02180361,45.3491038,0.217712821
10000a,Romania,2017,97,26.02180361,45.3491038,0.252890909
10000a,Romania,2017,105,26.02180361,45.3491038,0.328394172
10000a,Romania,2017,113,26.02180361,45.3491038,0.416622844
10000a,Romania,2017,121,26.02180361,45.3491038,0.53908345
10000a,Romania,2017,129,26.02180361,45.3491038,0.614884149
10000a,Romania,2017,137,26.02180361,45.3491038,0.62934359
10000a,Romania,2017,145,26.02180361,45.3491038,0.631085781
10000a,Romania,2017,153,26.02180361,45.3491038,0.616529837
10000a,Romania,2017,161,26.02180361,45.3491038,0.603518881
10000a,Romania,2017,169,26.02180361,45.3491038,0.636601865
10000a,Romania,2017,177,26.02180361,45.3491038,0.648380653
10000a,Romania,2017,185,26.02180361,45.3491038,0.670783916
10000a,Romania,2017,193,26.02180361,45.3491038,0.639481585
10000a,Romania,2017,201,26.02180361,45.3491038,0.622654079
10000a,Romania,2017,209,26.02180361,45.3491038,0.611434266
10000a,Romania,2017,217,26.02180361,45.3491038,0.602020979
10000a,Romania,2017,225,26.02180361,45.3491038,0.602885781
10000a,Romania,2017,233,26.02180361,45.3491038,0.581503263
10000a,Romania,2017,241,26.02180361,45.3491038,0.537831935
10000a,Romania,2017,249,26.02180361,45.3491038,0.514322611
10000a,Romania,2017,257,26.02180361,45.3491038,0.490987646
10000a,Romania,2017,265,26.02180361,45.3491038,0.490044522
10000a,Romania,2017,273,26.02180361,45.3491038,0.451197902
10000a,Romania,2017,281,26.02180361,45.3491038,0.398830536
10000a,Romania,2017,289,26.02180361,45.3491038,0.321574825
10000a,Romania,2017,297,26.02180361,45.3491038,0.256538695
10000a,Romania,2017,305,26.02180361,45.3491038,0.206018182
10000a,Romania,2017,313,26.02180361,45.3491038,0.209987879
10000a,Romania,2017,321,26.02180361,45.3491038,0.214182984
10000a,Romania,2017,329,26.02180361,45.3491038,0.212125641
10000a,Romania,2017,337,26.02180361,45.3491038,0.2020669
10000a,Romania,2017,345,26.02180361,45.3491038,0.214162704
10000a,Romania,2017,353,26.02180361,45.3491038,0.196495105
10000a,Romania,2017,361,26.02180361,45.3491038,0.20036993
10000a,Romania,2020,1,26.02180361,45.3491038,0.205171096
10000a,Romania,2020,9,26.02180361,45.3491038,0.198270163
10000a,Romania,2020,17,26.02180361,45.3491038,0.183471096
10000a,Romania,2020,25,26.02180361,45.3491038,0.183509091
10000a,Romania,2020,33,26.02180361,45.3491038,0.175263636
10000a,Romania,2020,41,26.02180361,45.3491038,0.188301865
10000a,Romania,2020,49,26.02180361,45.3491038,0.19755035
10000a,Romania,2020,57,26.02180361,45.3491038,0.215365268
10000a,Romania,2020,65,26.02180361,45.3491038,0.214304895
10000a,Romania,2020,73,26.02180361,45.3491038,0.202265268
10000a,Romania,2020,81,26.02180361,45.3491038,0.21270979
10000a,Romania,2020,89,26.02180361,45.3491038,0.211660373
10000a,Romania,2020,97,26.02180361,45.3491038,0.255934499
10000a,Romania,2020,105,26.02180361,45.3491038,0.337524009
10000a,Romania,2020,113,26.02180361,45.3491038,0.407229837
10000a,Romania,2020,121,26.02180361,45.3491038,0.499652681
10000a,Romania,2020,129,26.02180361,45.3491038,0.570878555
10000a,Romania,2020,137,26.02180361,45.3491038,0.609360606
10000a,Romania,2020,145,26.02180361,45.3491038,0.630306527
10000a,Romania,2020,153,26.02180361,45.3491038,0.628911189
10000a,Romania,2020,161,26.02180361,45.3491038,0.655333333
10000a,Romania,2020,169,26.02180361,45.3491038,0.662611422
10000a,Romania,2020,177,26.02180361,45.3491038,0.648643357
10000a,Romania,2020,185,26.02180361,45.3491038,0.637022844
10000a,Romania,2020,193,26.02180361,45.3491038,0.600502331
10000a,Romania,2020,201,26.02180361,45.3491038,0.578525408
10000a,Romania,2020,209,26.02180361,45.3491038,0.570775291
10000a,Romania,2020,217,26.02180361,45.3491038,0.574482284
10000a,Romania,2020,225,26.02180361,45.3491038,0.565828671
10000a,Romania,2020,233,26.02180361,45.3491038,0.55542634
10000a,Romania,2020,241,26.02180361,45.3491038,0.539718881
10000a,Romania,2020,249,26.02180361,45.3491038,0.550291841
10000a,Romania,2020,257,26.02180361,45.3491038,0.556024942
10000a,Romania,2020,265,26.02180361,45.3491038,0.535810023
10000a,Romania,2020,273,26.02180361,45.3491038,0.513968531
10000a,Romania,2020,281,26.02180361,45.3491038,0.473609324
10000a,Romania,2020,289,26.02180361,45.3491038,0.410757576
10000a,Romania,2020,297,26.02180361,45.3491038,0.347798368
10000a,Romania,2020,305,26.02180361,45.3491038,0.283002331
10000a,Romania,2020,313,26.02180361,45.3491038,0.249669697
10000a,Romania,2020,321,26.02180361,45.3491038,0.219701632
10000a,Romania,2020,329,26.02180361,45.3491038,0.202357809
10000a,Romania,2020,337,26.02180361,45.3491038,0.208516783
10000a,Romania,2020,345,26.02180361,45.3491038,0.199568765
10000a,Romania,2020,353,26.02180361,45.3491038,0.189684149
10000a,Romania,2020,361,26.02180361,45.3491038,0.196201166
10000a,Romania,2022,1,26.02180361,45.3491038,0.202014918
10000a,Romania,2022,9,26.02180361,45.3491038,0.202021911
10000a,Romania,2022,17,26.02180361,45.3491038,0.1971
10000a,Romania,2022,25,26.02180361,45.3491038,0.202839744
10000a,Romania,2022,33,26.02180361,45.3491038,0.2086331
10000a,Romania,2022,41,26.02180361,45.3491038,0.2114
10000a,Romania,2022,49,26.02180361,45.3491038,0.20640303
10000a,Romania,2022,57,26.02180361,45.3491038,0.205459907
10000a,Romania,2022,65,26.02180361,45.3491038,0.199927972
10000a,Romania,2022,73,26.02180361,45.3491038,0.189396853
10000a,Romania,2022,81,26.02180361,45.3491038,0.176505128
10000a,Romania,2022,89,26.02180361,45.3491038,0.212507925
10000a,Romania,2022,97,26.02180361,45.3491038,0.249564336
10000a,Romania,2022,105,26.02180361,45.3491038,0.347794522
10000a,Romania,2022,113,26.02180361,45.3491038,0.444444522
10000a,Romania,2022,121,26.02180361,45.3491038,0.526846737
10000a,Romania,2022,129,26.02180361,45.3491038,0.591731235
10000a,Romania,2022,137,26.02180361,45.3491038,0.630713869
10000a,Romania,2022,145,26.02180361,45.3491038,0.659689277
10000a,Romania,2022,153,26.02180361,45.3491038,0.694667133
10000a,Romania,2022,161,26.02180361,45.3491038,0.698036364
10000a,Romania,2022,169,26.02180361,45.3491038,0.731018881
10000a,Romania,2022,177,26.02180361,45.3491038,0.711345921
10000a,Romania,2022,185,26.02180361,45.3491038,0.692101166
10000a,Romania,2022,193,26.02180361,45.3491038,0.674859674
10000a,Romania,2022,201,26.02180361,45.3491038,0.648344522
10000a,Romania,2022,209,26.02180361,45.3491038,0.623018648
10000a,Romania,2022,217,26.02180361,45.3491038,0.623394406
10000a,Romania,2022,225,26.02180361,45.3491038,0.601457809
10000a,Romania,2022,233,26.02180361,45.3491038,0.603000699
10000a,Romania,2022,241,26.02180361,45.3491038,0.544674359
10000a,Romania,2022,249,26.02180361,45.3491038,0.532415851
10000a,Romania,2022,257,26.02180361,45.3491038,0.525025175
10000a,Romania,2022,265,26.02180361,45.3491038,0.483718648
10000a,Romania,2022,273,26.02180361,45.3491038,0.417947552
10000a,Romania,2022,281,26.02180361,45.3491038,0.357991841
10000a,Romania,2022,289,26.02180361,45.3491038,0.282673427
10000a,Romania,2022,297,26.02180361,45.3491038,0.259588112
10000a,Romania,2022,305,26.02180361,45.3491038,0.240341375
10000a,Romania,2022,313,26.02180361,45.3491038,0.25221049
10000a,Romania,2022,321,26.02180361,45.3491038,0.226275524
10000a,Romania,2022,329,26.02180361,45.3491038,0.215846154
10000a,Romania,2022,337,26.02180361,45.3491038,0.208288228
10000a,Romania,2022,345,26.02180361,45.3491038,0.228902098
10000a,Romania,2022,353,26.02180361,45.3491038,0.232524942
10000a,Romania,2022,361,26.02180361,45.3491038,0.244865501
10000a,Romania,2023,1,26.02180361,45.3491038,0.217190559
10000a,Romania,2023,9,26.02180361,45.3491038,0.17370303
10000a,Romania,2023,17,26.02180361,45.3491038,0.126321445
10000a,Romania,2023,25,26.02180361,45.3491038,0.104137995
10000a,Romania,2023,33,26.02180361,45.3491038,0.115758974
10000a,Romania,2023,41,26.02180361,45.3491038,0.139353846
10000a,Romania,2023,49,26.02180361,45.3491038,0.169938228
10000a,Romania,2023,57,26.02180361,45.3491038,0.215521212
10000a,Romania,2023,65,26.02180361,45.3491038,0.236205594
10000a,Romania,2023,73,26.02180361,45.3491038,0.236623776
10000a,Romania,2023,81,26.02180361,45.3491038,0.253421212
10000a,Romania,2023,89,26.02180361,45.3491038,0.271416084
10000a,Romania,2023,97,26.02180361,45.3491038,0.222956643
10000a,Romania,2023,105,26.02180361,45.3491038,0.240748601
10000a,Romania,2023,113,26.02180361,45.3491038,0.360468998
10000a,Romania,2023,121,26.02180361,45.3491038,0.482596737
10000a,Romania,2023,129,26.02180361,45.3491038,0.611278089
10000a,Romania,2023,137,26.02180361,45.3491038,0.703401049
10000a,Romania,2023,145,26.02180361,45.3491038,0.72502634
10000a,Romania,2023,153,26.02180361,45.3491038,0.695728904
10000a,Romania,2023,161,26.02180361,45.3491038,0.672671096
10000a,Romania,2023,169,26.02180361,45.3491038,0.723676807
10000a,Romania,2023,177,26.02180361,45.3491038,0.720030769
10000a,Romania,2023,185,26.02180361,45.3491038,0.688371562
10000a,Romania,2023,193,26.02180361,45.3491038,0.666947319
10000a,Romania,2023,201,26.02180361,45.3491038,0.598395804
10000a,Romania,2023,209,26.02180361,45.3491038,0.564855012
